cultura	regiao	area	prod	rend
SOJA	SUL	24000	24000	2527
SOJA	SUL	450	450	3300
SOJA	SUL	3000	3000	4200
SOJA	SUL	321159	321159	2582
SOJA	SUL	64880	64880	3356
SOJA	SUL	9000	9000	3600
SOJA	SUL	19000	19000	3300
SOJA	SUL	12500	12500	3324
SOJA	SUL	2600	2600	2880
SOJA	SUL	130	130	3600
SOJA	SUL	900	900	3600
SOJA	SUL	1400	1400	3420
SOJA	SUL	500	500	3000
SOJA	SUL	2500	2500	3360
SOJA	SUL	3400	3400	3300
SOJA	SUL	5000	5000	3600
SOJA	SUL	1100	1100	2800
SOJA	SUL	2300	2300	3500
SOJA	SUL	600	600	3000
SOJA	SUL	3350	3350	3360
SOJA	SUL	600	600	3000
SOJA	SUL	16485	16485	3278
SOJA	SUL	1100	1100	3275
SOJA	SUL	250	250	2752
SOJA	SUL	580	580	3000
SOJA	SUL	500	500	3900
SOJA	SUL	28	28	3000
SOJA	SUL	3900	3900	3100
SOJA	SUL	50	50	3300
SOJA	SUL	360	360	2839
SOJA	SUL	1500	1500	3300
SOJA	SUL	600	600	3033
SOJA	SUL	150	150	2700
SOJA	SUL	60	60	3000
SOJA	SUL	500	500	3720
SOJA	SUL	300	300	3500
SOJA	SUL	525	525	3600
SOJA	SUL	500	500	3600
SOJA	SUL	12	12	3000
SOJA	SUL	64	64	3000
SOJA	SUL	180	180	3600
SOJA	SUL	1800	1800	3600
SOJA	SUL	550	550	3500
SOJA	SUL	6	6	3500
SOJA	SUL	200	200	2000
SOJA	SUL	500	500	3300
SOJA	SUL	110	110	2882
SOJA	SUL	2080	2080	3300
SOJA	SUL	80	80	2550
SOJA	SUL	239794	239794	2324
SOJA	SUL	142400	142400	2312
SOJA	SUL	1100	1100	3300
SOJA	SUL	6500	6500	2836
SOJA	SUL	20200	20200	2100
SOJA	SUL	2400	2400	3000
SOJA	SUL	4950	4950	3200
SOJA	SUL	62244	62244	2259
SOJA	SUL	116016	116016	2410
SOJA	SUL	100	100	1800
SOJA	SUL	100	100	1800
SOJA	SUL	28	28	2821
SOJA	SUL	9	9	3000
SOJA	SUL	1	1	2000
SOJA	SUL	12	12	3000
SOJA	SUL	5	5	2400
SOJA	SUL	1	1	2000
SOJA	SUL	42400	42400	2400
SOJA	SUL	3500	3500	2400
SOJA	SUL	500	500	2500
SOJA	SUL	9000	9000	1800
SOJA	SUL	2300	2300	2500
SOJA	SUL	6600	6600	2700
SOJA	SUL	9500	9500	2200
SOJA	SUL	4000	4000	2800
SOJA	SUL	1000	1000	2250
SOJA	SUL	6000	6000	3000
SOJA	SUL	4082	4082	2581
SOJA	SUL	108	108	2000
SOJA	SUL	1959	1959	2745
SOJA	SUL	750	750	2700
SOJA	SUL	149	149	2000
SOJA	SUL	90	90	1533
SOJA	SUL	10	10	2800
SOJA	SUL	60	60	2683
SOJA	SUL	4	4	3000
SOJA	SUL	130	130	2823
SOJA	SUL	200	200	1740
SOJA	SUL	622	622	2519
SOJA	SUL	18310	18310	3135
SOJA	SUL	50	50	3000
SOJA	SUL	3500	3500	2760
SOJA	SUL	40	40	975
SOJA	SUL	260	260	3000
SOJA	SUL	5455	5455	3492
SOJA	SUL	1500	1500	2400
SOJA	SUL	3500	3500	3500
SOJA	SUL	3800	3800	3000
SOJA	SUL	200	200	2280
SOJA	SUL	5	5	1800
SOJA	SUL	51096	51096	2145
SOJA	SUL	8346	8346	2041
SOJA	SUL	3900	3900	3000
SOJA	SUL	26000	26000	2100
SOJA	SUL	150	150	2400
SOJA	SUL	650	650	2025
SOJA	SUL	800	800	1215
SOJA	SUL	11250	11250	2100
SOJA	SUL	647316	647316	2385
SOJA	SUL	250766	250766	2673
SOJA	SUL	35000	35000	2400
SOJA	SUL	300	300	3500
SOJA	SUL	18000	18000	2708
SOJA	SUL	24750	24750	2521
SOJA	SUL	26500	26500	2562
SOJA	SUL	40000	40000	2800
SOJA	SUL	300	300	1500
SOJA	SUL	60000	60000	2600
SOJA	SUL	45000	45000	3000
SOJA	SUL	916	916	3000
SOJA	SUL	217000	217000	2287
SOJA	SUL	35000	35000	1920
SOJA	SUL	36000	36000	2600
SOJA	SUL	45000	45000	1800
SOJA	SUL	101000	101000	2520
SOJA	SUL	179550	179550	2100
SOJA	SUL	15000	15000	2000
SOJA	SUL	35000	35000	2300
SOJA	SUL	100000	100000	1920
SOJA	SUL	11550	11550	2000
SOJA	SUL	18000	18000	2862
SOJA	SUL	396572	396572	1889
SOJA	SUL	141911	141911	2063
SOJA	SUL	1500	1500	2100
SOJA	SUL	13200	13200	2500
SOJA	SUL	10811	10811	2500
SOJA	SUL	36000	36000	1680
SOJA	SUL	16000	16000	2100
SOJA	SUL	3000	3000	2340
SOJA	SUL	39000	39000	1800
SOJA	SUL	22400	22400	2600
SOJA	SUL	126310	126310	1840
SOJA	SUL	450	450	1500
SOJA	SUL	40000	40000	1800
SOJA	SUL	8250	8250	2580
SOJA	SUL	5500	5500	2091
SOJA	SUL	8500	8500	1650
SOJA	SUL	1200	1200	2250
SOJA	SUL	8910	8910	1960
SOJA	SUL	18000	18000	2400
SOJA	SUL	30000	30000	1200
SOJA	SUL	5500	5500	2475
SOJA	SUL	100500	100500	1551
SOJA	SUL	42500	42500	1620
SOJA	SUL	13000	13000	1500
SOJA	SUL	45000	45000	1500
SOJA	SUL	27851	27851	2444
SOJA	SUL	1001	1001	2760
SOJA	SUL	6000	6000	2820
SOJA	SUL	20850	20850	2320
SOJA	PAIS	480	480	2938
SOJA	PAIS	300	300	3200
SOJA	PAIS	180	180	2500
SOJA	PAIS	200	200	2640
SOJA	PAIS	200	200	2640
SOJA	PAIS	866	866	2248
SOJA	PAIS	310	310	1800
SOJA	PAIS	266	266	1801
SOJA	PAIS	230	230	3043
SOJA	PAIS	60	60	3500
SOJA	PAIS	1345	1345	2216
SOJA	PAIS	19155	19155	2652
SOJA	PAIS	4830	4830	2621
SOJA	PAIS	14120	14120	3174
SOJA	PAIS	187451	187451	4123
SOJA	PAIS	411224	411224	4020
SOJA	PAIS	179540	179540	4159
SOJA	PAIS	123458	123458	3851
SOJA	PAIS	392416	392416	3998
SOJA	PAIS	2050	2050	2380
SOJA	PAIS	200	200	4000
SOJA	PAIS	650	650	2585
SOJA	PAIS	1200	1200	2000
SOJA	PAIS	291099	291099	3569
SOJA	PAIS	15940	15940	3656
SOJA	PAIS	177841	177841	3635
SOJA	PAIS	95313	95313	3442
SOJA	PAIS	2005	2005	3120
SOJA	PAIS	1100	1100	3148
SOJA	PAIS	200	200	500
SOJA	PAIS	200	200	500
SOJA	PAIS	900	900	3737
SOJA	PAIS	150	150	4000
SOJA	PAIS	525	525	3901
SOJA	PAIS	225	225	3178
SOJA	PAIS	20	20	2400
SOJA	PAIS	20	20	2400
SOJA	PAIS	20	20	2400
SOJA	PAIS	655	655	2000
SOJA	PAIS	655	655	2000
SOJA	PAIS	655	655	2000
SOJA	PAIS	80	80	2375
SOJA	PAIS	80	80	2375
SOJA	PAIS	71500	71500	3540
SOJA	PAIS	26887	26887	3578
SOJA	PAIS	1100	1100	3350
SOJA	PAIS	380	380	3500
SOJA	PAIS	10740	10740	3800
SOJA	PAIS	11437	11437	3422
SOJA	PAIS	3230	3230	3480
SOJA	PAIS	25470	25470	3225
SOJA	PAIS	1155	1155	2950
SOJA	PAIS	4220	4220	3200
SOJA	PAIS	2830	2830	3000
SOJA	PAIS	3100	3100	3300
SOJA	PAIS	315	315	2702
SOJA	PAIS	7900	7900	3200
SOJA	PAIS	4200	4200	3600
SOJA	PAIS	1750	1750	3000
SOJA	PAIS	76590	76590	3249
SOJA	PAIS	8000	8000	3300
SOJA	PAIS	7000	7000	3300
SOJA	PAIS	9800	9800	3300
SOJA	PAIS	3500	3500	3120
SOJA	PAIS	32690	32690	3200
SOJA	PAIS	15600	15600	3300
SOJA	PAIS	163796	163796	3180
SOJA	PAIS	123503	123503	3226
SOJA	PAIS	405	405	2751
SOJA	PAIS	4000	4000	2775
SOJA	PAIS	10167	10167	3202
SOJA	PAIS	1692	1692	3240
SOJA	PAIS	9500	9500	2700
SOJA	PAIS	1465	1465	3495
SOJA	PAIS	2000	2000	2750
SOJA	PAIS	1419	1419	3359
SOJA	PAIS	3302	3302	3218
SOJA	PAIS	796	796	3240
SOJA	PAIS	48000	48000	3200
SOJA	PAIS	75	75	2707
SOJA	PAIS	16090	16090	3420
SOJA	PAIS	2095	2095	3243
SOJA	PAIS	1497	1497	3495
SOJA	PAIS	21000	21000	3480
SOJA	PAIS	40293	40293	3038
SOJA	PAIS	8000	8000	3100
SOJA	PAIS	2200	2200	3300
SOJA	PAIS	93	93	3892
SOJA	PAIS	30000	30000	3000
SOJA	PAIS	111126	111126	3155
SOJA	PAIS	18500	18500	2898
SOJA	PAIS	1890	1890	2800
SOJA	PAIS	1680	1680	2820
SOJA	PAIS	3000	3000	2750
SOJA	PAIS	700	700	4500
SOJA	PAIS	200	200	2400
SOJA	PAIS	100	100	2800
SOJA	PAIS	230	230	2700
SOJA	PAIS	700	700	3000
SOJA	PAIS	7000	7000	2800
SOJA	PAIS	2000	2000	2750
SOJA	PAIS	1000	1000	3600
SOJA	PAIS	26649	26649	2961
SOJA	PAIS	4550	4550	3255
SOJA	PAIS	620	620	3035
SOJA	PAIS	450	450	3000
SOJA	PAIS	450	450	3256
SOJA	PAIS	161	161	3118
SOJA	PAIS	110	110	3000
SOJA	PAIS	150	150	2913
SOJA	PAIS	1200	1200	3167
SOJA	PAIS	13500	13500	2900
SOJA	PAIS	250	250	2904
SOJA	PAIS	135	135	2963
SOJA	PAIS	690	690	2899
SOJA	PAIS	2400	2400	2750
SOJA	PAIS	120	120	3000
SOJA	PAIS	580	580	2729
SOJA	PAIS	520	520	2750
SOJA	PAIS	400	400	2700
SOJA	PAIS	363	363	2755
SOJA	PAIS	11500	11500	3056
SOJA	PAIS	4500	4500	2956
SOJA	PAIS	4000	4000	3120
SOJA	PAIS	900	900	3120
SOJA	PAIS	600	600	3120
SOJA	PAIS	1200	1200	3120
SOJA	PAIS	300	300	3120
SOJA	PAIS	19880	19880	3245
SOJA	PAIS	150	150	3000
SOJA	PAIS	270	270	2963
SOJA	PAIS	2000	2000	3550
SOJA	PAIS	810	810	2963
SOJA	PAIS	6000	6000	3120
SOJA	PAIS	1150	1150	3000
SOJA	PAIS	1900	1900	3053
SOJA	PAIS	50	50	3000
SOJA	PAIS	1350	1350	3148
SOJA	PAIS	600	600	3000
SOJA	PAIS	5600	5600	3500
SOJA	PAIS	34597	34597	3423
SOJA	PAIS	197	197	3152
SOJA	PAIS	15000	15000	3660
SOJA	PAIS	300	300	3450
SOJA	PAIS	250	250	3540
SOJA	PAIS	1900	1900	3255
SOJA	PAIS	350	350	3857
SOJA	PAIS	2100	2100	2857
SOJA	PAIS	1300	1300	2308
SOJA	PAIS	1400	1400	3000
SOJA	PAIS	7500	7500	3600
SOJA	PAIS	140	140	3257
SOJA	PAIS	260	260	3308
SOJA	PAIS	440	440	3500
SOJA	PAIS	560	560	3255
SOJA	PAIS	2900	2900	2958
SOJA	PAIS	529842	529842	3340
SOJA	PAIS	14202	14202	3478
SOJA	PAIS	1960	1960	3900
SOJA	PAIS	3500	3500	3350
SOJA	PAIS	135	135	3778
SOJA	PAIS	60	60	767
SOJA	PAIS	2400	2400	3600
SOJA	PAIS	1013	1013	3420
SOJA	PAIS	586	586	4019
SOJA	PAIS	4548	4548	3300
SOJA	PAIS	515640	515640	3336
SOJA	PAIS	7320	7320	2933
SOJA	PAIS	39000	39000	3500
SOJA	PAIS	370	370	2800
SOJA	PAIS	5450	5450	3139
SOJA	PAIS	30000	30000	3000
SOJA	PAIS	3100	3100	2800
SOJA	PAIS	10900	10900	2954
SOJA	PAIS	6000	6000	2900
SOJA	PAIS	240000	240000	3583
SOJA	PAIS	11000	11000	3300
SOJA	PAIS	56000	56000	3600
SOJA	PAIS	10000	10000	3600
SOJA	PAIS	100	100	2700
SOJA	PAIS	59000	59000	2500
SOJA	PAIS	3500	3500	3255
SOJA	PAIS	14000	14000	3300
SOJA	PAIS	1100	1100	3000
SOJA	PAIS	2500	2500	3000
SOJA	PAIS	16300	16300	2800
SOJA	PAIS	2357957	2357957	3532
SOJA	PAIS	1181600	1181600	3560
SOJA	PAIS	800	800	3300
SOJA	PAIS	5500	5500	3182
SOJA	PAIS	98000	98000	3550
SOJA	PAIS	2300	2300	3200
SOJA	PAIS	80000	80000	3550
SOJA	PAIS	18000	18000	3500
SOJA	PAIS	285000	285000	3600
SOJA	PAIS	10000	10000	3200
SOJA	PAIS	93000	93000	3600
SOJA	PAIS	133000	133000	3420
SOJA	PAIS	3000	3000	3530
SOJA	PAIS	33000	33000	3550
SOJA	PAIS	6000	6000	3550
SOJA	PAIS	325000	325000	3600
SOJA	PAIS	48000	48000	3600
SOJA	PAIS	4000	4000	3520
SOJA	PAIS	9000	9000	3300
SOJA	PAIS	28000	28000	3580
SOJA	PAIS	266950	266950	3418
SOJA	PAIS	44000	44000	3600
SOJA	PAIS	1000	1000	2950
SOJA	PAIS	3600	3600	3000
SOJA	PAIS	20000	20000	3600
SOJA	PAIS	28000	28000	3500
SOJA	PAIS	1300	1300	2900
SOJA	PAIS	6350	6350	3500
SOJA	PAIS	31000	31000	2710
SOJA	PAIS	1600	1600	3150
SOJA	PAIS	100000	100000	3600
SOJA	PAIS	4700	4700	3000
SOJA	PAIS	25000	25000	3200
SOJA	PAIS	400	400	2800
SOJA	PAIS	410217	410217	3472
SOJA	PAIS	97	97	3804
SOJA	PAIS	2300	2300	3500
SOJA	PAIS	56900	56900	3500
SOJA	PAIS	11300	11300	3400
SOJA	PAIS	6700	6700	3000
SOJA	PAIS	30000	30000	3600
SOJA	PAIS	700	700	3500
SOJA	PAIS	76500	76500	3500
SOJA	PAIS	10500	10500	3400
SOJA	PAIS	33000	33000	3300
SOJA	PAIS	20120	20120	3500
SOJA	PAIS	3300	3300	3500
SOJA	PAIS	1000	1000	3500
SOJA	PAIS	30000	30000	3500
SOJA	PAIS	3200	3200	3100
SOJA	PAIS	60000	60000	3500
SOJA	PAIS	30000	30000	3600
SOJA	PAIS	13700	13700	3350
SOJA	PAIS	400	400	3400
SOJA	PAIS	200	200	3500
SOJA	PAIS	20300	20300	3400
SOJA	PAIS	200450	200450	3696
SOJA	PAIS	3000	3000	3450
SOJA	PAIS	25000	25000	3700
SOJA	PAIS	33000	33000	3660
SOJA	PAIS	450	450	3500
SOJA	PAIS	5000	5000	3500
SOJA	PAIS	17000	17000	3600
SOJA	PAIS	10000	10000	3600
SOJA	PAIS	67000	67000	3780
SOJA	PAIS	3000	3000	3600
SOJA	PAIS	37000	37000	3700
SOJA	PAIS	269750	269750	3549
SOJA	PAIS	64500	64500	3300
SOJA	PAIS	102000	102000	3900
SOJA	PAIS	7500	7500	3900
SOJA	PAIS	850	850	3600
SOJA	PAIS	1800	1800	3300
SOJA	PAIS	91000	91000	3300
SOJA	PAIS	1700	1700	3900
SOJA	PAIS	400	400	3900
SOJA	PAIS	28990	28990	2983
SOJA	PAIS	1500	1500	2800
SOJA	PAIS	1300	1300	3000
SOJA	PAIS	3190	3190	3000
SOJA	PAIS	1000	1000	2800
SOJA	PAIS	22000	22000	3000
SOJA	PAIS	41300	41300	3494
SOJA	PAIS	6200	6200	3548
SOJA	PAIS	3000	3000	3667
SOJA	PAIS	28800	28800	3500
SOJA	PAIS	3300	3300	3182
SOJA	PAIS	55638	55638	3408
SOJA	PAIS	36127	36127	3420
SOJA	PAIS	80	80	3125
SOJA	PAIS	30	30	2400
SOJA	PAIS	120	120	3000
SOJA	PAIS	15656	15656	3360
SOJA	PAIS	350	350	2700
SOJA	PAIS	3275	3275	3620
SOJA	PAIS	19446	19446	3098
SOJA	PAIS	17824	17824	3093
SOJA	PAIS	5324	5324	3313
SOJA	PAIS	12500	12500	3000
SOJA	PAIS	1622	1622	3143
SOJA	PAIS	790	790	3095
SOJA	PAIS	460	460	3100
SOJA	PAIS	372	372	3298
SOJA	PAIS	118664	118664	3043
SOJA	PAIS	8454	8454	2888
SOJA	PAIS	4554	4554	2880
SOJA	PAIS	2500	2500	2940
SOJA	PAIS	1400	1400	2820
SOJA	PAIS	65240	65240	2936
SOJA	PAIS	7230	7230	3047
SOJA	PAIS	25100	25100	2920
SOJA	PAIS	14120	14120	2780
SOJA	PAIS	3850	3850	3162
SOJA	PAIS	8420	8420	3300
SOJA	PAIS	3670	3670	2610
SOJA	PAIS	1400	1400	2520
SOJA	PAIS	1450	1450	2700
SOJA	PAIS	6000	6000	3000
SOJA	PAIS	6000	6000	3000
SOJA	PAIS	14465	14465	3100
SOJA	PAIS	2100	2100	3300
SOJA	PAIS	4015	4015	3000
SOJA	PAIS	310	310	2700
SOJA	PAIS	7540	7540	3120
SOJA	PAIS	500	500	3000
SOJA	PAIS	24505	24505	3358
SOJA	PAIS	2700	2700	3500
SOJA	PAIS	400	400	3475
SOJA	PAIS	1030	1030	3000
SOJA	PAIS	11090	11090	3600
SOJA	PAIS	750	750	2867
SOJA	PAIS	120	120	2750
SOJA	PAIS	4750	4750	3164
SOJA	PAIS	670	670	2746
SOJA	PAIS	1255	1255	3155
SOJA	PAIS	1740	1740	2938
SOJA	PAIS	691608	691608	2886
SOJA	PAIS	26600	26600	2811
SOJA	PAIS	25000	25000	2800
SOJA	PAIS	150	150	2760
SOJA	PAIS	1450	1450	3000
SOJA	PAIS	492716	492716	2874
SOJA	PAIS	51945	51945	2850
SOJA	PAIS	209081	209081	2949
SOJA	PAIS	300	300	2750
SOJA	PAIS	50436	50436	2850
SOJA	PAIS	180954	180954	2800
SOJA	PAIS	172292	172292	2932
SOJA	PAIS	2800	2800	2571
SOJA	PAIS	11450	11450	3000
SOJA	PAIS	38945	38945	2800
SOJA	PAIS	2600	2600	2950
SOJA	PAIS	63882	63882	2950
SOJA	PAIS	31055	31055	3103
SOJA	PAIS	2640	2640	3119
SOJA	PAIS	18920	18920	2849
SOJA	PAIS	264200	264200	3884
SOJA	PAIS	3800	3800	3600
SOJA	PAIS	22000	22000	3600
SOJA	PAIS	85000	85000	4200
SOJA	PAIS	15000	15000	3600
SOJA	PAIS	1300	1300	3180
SOJA	PAIS	24800	24800	3600
SOJA	PAIS	300	300	3480
SOJA	PAIS	110000	110000	3840
SOJA	PAIS	2000	2000	2700
SOJA	PAIS	198700	198700	3801
SOJA	PAIS	2800	2800	3729
SOJA	PAIS	59000	59000	3900
SOJA	PAIS	6500	6500	3500
SOJA	PAIS	3500	3500	3480
SOJA	PAIS	2700	2700	3900
SOJA	PAIS	90000	90000	3900
SOJA	PAIS	16000	16000	3600
SOJA	PAIS	4200	4200	3900
SOJA	PAIS	2500	2500	3900
SOJA	PAIS	11500	11500	3000
SOJA	PAIS	52024	52024	2808
SOJA	PAIS	23115	23115	1967
SOJA	PAIS	20000	20000	1800
SOJA	PAIS	1030	1030	4100
SOJA	PAIS	1350	1350	2000
SOJA	PAIS	160	160	2000
SOJA	PAIS	25	25	3600
SOJA	PAIS	550	550	3900
SOJA	PAIS	18	18	3333
SOJA	PAIS	15	15	3600
SOJA	PAIS	3	3	2000
SOJA	PAIS	28891	28891	3481
SOJA	PAIS	18681	18681	3684
SOJA	PAIS	250	250	4800
SOJA	PAIS	200	200	3250
SOJA	PAIS	360	360	3781
SOJA	PAIS	4800	4800	3300
SOJA	PAIS	3500	3500	2400
SOJA	PAIS	1100	1100	3900
SOJA	PAIS	813304	813304	3494
SOJA	PAIS	70828	70828	3534
SOJA	PAIS	6200	6200	3840
SOJA	PAIS	32406	32406	3512
SOJA	PAIS	312	312	2801
SOJA	PAIS	8990	8990	3374
SOJA	PAIS	21000	21000	3600
SOJA	PAIS	1920	1920	3067
SOJA	PAIS	211934	211934	3576
SOJA	PAIS	31500	31500	3900
SOJA	PAIS	1800	1800	3450
SOJA	PAIS	15000	15000	3240
SOJA	PAIS	800	800	3900
SOJA	PAIS	10834	10834	3600
SOJA	PAIS	19000	19000	3600
SOJA	PAIS	30000	30000	3420
SOJA	PAIS	17000	17000	3600
SOJA	PAIS	25000	25000	3600
SOJA	PAIS	61000	61000	3540
SOJA	PAIS	119040	119040	3652
SOJA	PAIS	2850	2850	3960
SOJA	PAIS	57110	57110	3600
SOJA	PAIS	1500	1500	3400
SOJA	PAIS	680	680	3300
SOJA	PAIS	3500	3500	3600
SOJA	PAIS	800	800	3600
SOJA	PAIS	3000	3000	3630
SOJA	PAIS	10000	10000	3900
SOJA	PAIS	18000	18000	3600
SOJA	PAIS	7600	7600	3720
SOJA	PAIS	14000	14000	3720
SOJA	PAIS	46190	46190	3481
SOJA	PAIS	1900	1900	3840
SOJA	PAIS	4500	4500	3000
SOJA	PAIS	6400	6400	3480
SOJA	PAIS	21000	21000	3600
SOJA	PAIS	8190	8190	3600
SOJA	PAIS	3600	3600	3000
SOJA	PAIS	600	600	3090
SOJA	PAIS	50862	50862	3369
SOJA	PAIS	5312	5312	3481
SOJA	PAIS	1000	1000	3000
SOJA	PAIS	150	150	3000
SOJA	PAIS	20500	20500	3300
SOJA	PAIS	1050	1050	4100
SOJA	PAIS	200	200	3180
SOJA	PAIS	11500	11500	3300
SOJA	PAIS	9500	9500	3480
SOJA	PAIS	1400	1400	3660
SOJA	PAIS	250	250	2700
SOJA	PAIS	152950	152950	3289
SOJA	PAIS	10500	10500	3480
SOJA	PAIS	17000	17000	3300
SOJA	PAIS	36000	36000	3300
SOJA	PAIS	12300	12300	3000
SOJA	PAIS	450	450	3720
SOJA	PAIS	74000	74000	3300
SOJA	PAIS	2700	2700	3300
SOJA	PAIS	161500	161500	3489
SOJA	PAIS	11500	11500	3330
SOJA	PAIS	3500	3500	3300
SOJA	PAIS	38000	38000	3650
SOJA	PAIS	17000	17000	3600
SOJA	PAIS	6500	6500	3720
SOJA	PAIS	33000	33000	3900
SOJA	PAIS	1500	1500	3300
SOJA	PAIS	40000	40000	3000
SOJA	PAIS	9000	9000	3480
SOJA	PAIS	1500	1500	3000
SOJA	PAIS	12415	12415	3460
SOJA	PAIS	5205	5205	3901
SOJA	PAIS	385	385	4519
SOJA	PAIS	2500	2500	4200
SOJA	PAIS	1400	1400	3000
SOJA	PAIS	920	920	4200
SOJA	PAIS	370	370	3576
SOJA	PAIS	200	200	3300
SOJA	PAIS	170	170	3900
SOJA	PAIS	6840	6840	3118
SOJA	PAIS	75	75	3000
SOJA	PAIS	2100	2100	3000
SOJA	PAIS	270	270	3511
SOJA	PAIS	200	200	2700
SOJA	PAIS	320	320	2700
SOJA	PAIS	25	25	3320
SOJA	PAIS	1500	1500	3360
SOJA	PAIS	2300	2300	3120
SOJA	PAIS	50	50	3000
SOJA	PAIS	1310	1310	2983
SOJA	PAIS	890	890	3040
SOJA	PAIS	400	400	3180
SOJA	PAIS	250	250	3000
SOJA	PAIS	120	120	3000
SOJA	PAIS	120	120	2700
SOJA	PAIS	420	420	2862
SOJA	PAIS	120	120	2817
SOJA	PAIS	300	300	2880
SOJA	PAIS	40915	40915	3810
SOJA	PAIS	19850	19850	3741
SOJA	PAIS	5500	5500	4500
SOJA	PAIS	100	100	2000
SOJA	PAIS	3900	3900	3240
SOJA	PAIS	5700	5700	3660
SOJA	PAIS	2000	2000	3300
SOJA	PAIS	1750	1750	3600
SOJA	PAIS	300	300	3000
SOJA	PAIS	600	600	3360
SOJA	PAIS	450	450	3351
SOJA	PAIS	380	380	3600
SOJA	PAIS	70	70	2000
SOJA	PAIS	16250	16250	3991
SOJA	PAIS	470	470	3430
SOJA	PAIS	700	700	2760
SOJA	PAIS	11000	11000	4200
SOJA	PAIS	580	580	3779
SOJA	PAIS	3500	3500	3690
SOJA	PAIS	3880	3880	3477
SOJA	PAIS	300	300	3600
SOJA	PAIS	280	280	3721
SOJA	PAIS	1200	1200	3280
SOJA	PAIS	2100	2100	3540
SOJA	PAIS	485	485	3687
SOJA	PAIS	200	200	3900
SOJA	PAIS	150	150	3600
SOJA	PAIS	80	80	3900
SOJA	PAIS	55	55	2836
SOJA	PAIS	104211	104211	3702
SOJA	PAIS	33555	33555	3806
SOJA	PAIS	2400	2400	3900
SOJA	PAIS	3800	3800	3500
SOJA	PAIS	400	400	3520
SOJA	PAIS	150	150	3900
SOJA	PAIS	2500	2500	3720
SOJA	PAIS	8900	8900	3900
SOJA	PAIS	5	5	3600
SOJA	PAIS	250	250	3600
SOJA	PAIS	900	900	3900
SOJA	PAIS	7000	7000	3720
SOJA	PAIS	1200	1200	4500
SOJA	PAIS	4500	4500	3900
SOJA	PAIS	1550	1550	3630
SOJA	PAIS	4730	4730	3551
SOJA	PAIS	100	100	3000
SOJA	PAIS	350	350	3000
SOJA	PAIS	480	480	3121
SOJA	PAIS	20	20	3000
SOJA	PAIS	180	180	3900
SOJA	PAIS	100	100	4300
SOJA	PAIS	200	200	3000
SOJA	PAIS	1030	1030	3600
SOJA	PAIS	1650	1650	3840
SOJA	PAIS	600	600	3390
SOJA	PAIS	20	20	4000
SOJA	PAIS	19631	19631	3661
SOJA	PAIS	4900	4900	3600
SOJA	PAIS	900	900	3000
SOJA	PAIS	1100	1100	3900
SOJA	PAIS	5000	5000	3800
SOJA	PAIS	11	11	3000
SOJA	PAIS	750	750	3000
SOJA	PAIS	1000	1000	3600
SOJA	PAIS	70	70	3600
SOJA	PAIS	3000	3000	3600
SOJA	PAIS	2300	2300	3900
SOJA	PAIS	600	600	3900
SOJA	PAIS	24770	24770	3713
SOJA	PAIS	4000	4000	3600
SOJA	PAIS	1800	1800	3600
SOJA	PAIS	1500	1500	3500
SOJA	PAIS	1800	1800	3540
SOJA	PAIS	500	500	3900
SOJA	PAIS	1570	1570	3690
SOJA	PAIS	650	650	2780
SOJA	PAIS	1200	1200	3720
SOJA	PAIS	80	80	4200
SOJA	PAIS	30	30	3900
SOJA	PAIS	900	900	3330
SOJA	PAIS	900	900	4200
SOJA	PAIS	40	40	3300
SOJA	PAIS	7000	7000	3900
SOJA	PAIS	2700	2700	3840
SOJA	PAIS	100	100	4200
SOJA	PAIS	1810	1810	3883
SOJA	PAIS	120	120	2400
SOJA	PAIS	30	30	3900
SOJA	PAIS	240	240	4200
SOJA	PAIS	300	300	4200
SOJA	PAIS	950	950	3900
SOJA	PAIS	100	100	3900
SOJA	PAIS	70	70	3714
SOJA	PAIS	520	520	3390
SOJA	PAIS	80	80	3600
SOJA	PAIS	150	150	3540
SOJA	PAIS	240	240	3058
SOJA	PAIS	50	50	4200
SOJA	PAIS	7070	7070	3484
SOJA	PAIS	70	70	2400
SOJA	PAIS	200	200	4200
SOJA	PAIS	2300	2300	3840
SOJA	PAIS	100	100	3360
SOJA	PAIS	3100	3100	3200
SOJA	PAIS	50	50	3360
SOJA	PAIS	250	250	4200
SOJA	PAIS	300	300	3600
SOJA	PAIS	700	700	3200
SOJA	PAIS	5965	5965	3701
SOJA	PAIS	350	350	3200
SOJA	PAIS	800	800	3900
SOJA	PAIS	1000	1000	2500
SOJA	PAIS	3600	3600	4100
SOJA	PAIS	15	15	4800
SOJA	PAIS	200	200	2520
SOJA	PAIS	6140	6140	3566
SOJA	PAIS	240	240	2900
SOJA	PAIS	1300	1300	3780
SOJA	PAIS	1030	1030	3900
SOJA	PAIS	2000	2000	3600
SOJA	PAIS	1500	1500	3240
SOJA	PAIS	70	70	3000
SOJA	PAIS	20	20	3500
SOJA	PAIS	20	20	3500
SOJA	PAIS	22431	22431	3585
SOJA	PAIS	7930	7930	3645
SOJA	PAIS	2000	2000	3260
SOJA	PAIS	80	80	3600
SOJA	PAIS	1200	1200	3500
SOJA	PAIS	100	100	4500
SOJA	PAIS	750	750	3900
SOJA	PAIS	900	900	3700
SOJA	PAIS	2500	2500	3900
SOJA	PAIS	400	400	3600
